JoinField,JoinField2,JoinField3,Jurisdiction,Precinct,V_20_VAP_White_pct,V_20_VAP_Hispanic_pct,V_20_VAP_Black_pct,V_20_VAP_Asian_pct,V_20_VAP_Native_pct,V_20_VAP_Pacific_pct,bach_pct,owner_pct,renter_pct,drive_pct,transit_pct,walk_pct,bike_pct,wfh_pct,X_22_2022_Age_Age_0_9_pct,X_22_2022_Age_Age_10_19_pct,X_22_2022_Age_Age_20_29_pct,X_22_2022_Age_Age_30_39_pct,X_22_2022_Age_Age_40_49_pct,X_22_2022_Age_Age_50_59_pct,X_22_2022_Age_Age_60_69_pct,X_22_2022_Age_Age_70_79_pct,X_22_2022_Age_Age_O79_pct,X_22_2022_Household_Income_U10K_pct,X_22_2022_Household_Income_10_15K_pct,X_22_2022_Household_Income_15_20K_pct,X_22_2022_Household_Income_20_25K_pct,X_22_2022_Household_Income_25_30K_pct,X_22_2022_Household_Income_30_35K_pct,X_22_2022_Household_Income_35_40K_pct,X_22_2022_Household_Income_40_45K_pct,X_22_2022_Household_Income_45_50K_pct,X_22_2022_Household_Income_50_60K_pct,X_22_2022_Household_Income_60_75K_pct,X_22_2022_Household_Income_75_100K_pct,X_22_2022_Household_Income_100_125K_pct,X_22_2022_Household_Income_125_150K_pct,X_22_2022_Household_Income_150_200K_pct,X_22_2022_Household_Income_O200K_pct,ward_preci,prog_score,estimated_turnout_high,estimated_turnout,estimated_turnout_low,win_prob_Fine,median_pct_Fine,median_votes_Fine,win_prob_Biss,median_pct_Biss,median_votes_Biss,win_prob_Abughazaleh,,median_votes_Abughazaleh,win_prob_Simmons,median_pct_Simmons,median_votes_Simmons,win_prob_Amiwala,median_pct_Amiwala,median_votes_Amiwala,win_prob_Andrew,median_pct_Andrew,median_votes_Andrew,win_prob_Huynh,median_pct_Huynh,median_votes_Huynh,tot_cohabitating_couples,straight_cohabitating,lgbt_cohabitating,mlm_cohabitating,wlw_cohabitating,lgbt_pct,mlm_pct,wlw_pct
CITY OF CHICAGO:WARD 46 PRECINCT 06,CITY OF CHICAGO:WARD 46 PRECINCT 06,CITY OF CHICAGO:Ward 46 Precinct 06,CITY OF CHICAGO,Ward 46 Precinct 06,0.690042503,0.101586336,0.087026634,0.113968037,0.017463241,0.001178532,0.6907,0.3612,0.6388,0.2722,0.4076,0,0.019,0.2592,0.06881433,0.018548338,0.288511241,0.325912828,0.09024675,0.079856303,0.056482809,0.054456205,0.017171196,0.043887851,0.015616786,0.015312962,0.044781613,0.01481192,0.005381084,0.025189854,0.041204844,0.018695073,0.05161947,0.07351721,0.233430128,0.108611949,0.074535031,0.091498781,0.141905446,46006,0.485223437,942,628,419,0.21932,0.215657944,135,0.33222,0.237130036,49,0.42964,0.251294486,52,0.01512,0.121312559,25,0.00156,0.060522709,12,0.00172,0.053184231,11,0.00042,0.033052677,7,277.0964869,258.8359443,41.44853283,33.62258591,7.825946925,0.149581589,0.121338911,0.028242678
CITY OF CHICAGO:WARD 49 PRECINCT 05,CITY OF CHICAGO:WARD 49 PRECINCT 05,CITY OF CHICAGO:Ward 49 Precinct 05,CITY OF CHICAGO,Ward 49 Precinct 05,0.596884681,0.106269647,0.169720942,0.105757741,0.016264206,0.001009363,0.5037,0.2561,0.7439,0.4815,0.2782,0.0215,0.0425,0.172,0.019212926,0.151034283,0.243969333,0.201573911,0.073136648,0.193297297,0.080456574,0.03176091,0.00555809,0.088790516,0.094598149,0.09872757,0.043619733,0.014352464,0.002735553,0.051095103,0.018479535,0.071645495,0.043009826,0.102960453,0.130058688,0.097700337,0.056062037,0.026419362,0.059745152,49005,0.553319095,747,498,332,0.21908,0.215072791,107,0.33182,0.236338407,49,0.42954,0.251156345,52,0.01618,0.120910933,25,0.00158,0.060445579,12,0.00132,0.05365554,11,0.00048,0.033763466,7,212.0221191,198.3081787,27.7704025,17.3353297,10.43507279,0.130978799,0.081761892,0.049216906
CITY OF CHICAGO:WARD 46 PRECINCT 11,CITY OF CHICAGO:WARD 46 PRECINCT 11,CITY OF CHICAGO:Ward 46 Precinct 11,CITY OF CHICAGO,Ward 46 Precinct 11,0.581125579,0.129096514,0.17988734,0.100050393,0.021601067,0.002369987,0.6305,0.2361,0.7639,0.2517,0.4814,0.0296,0.0103,0.2164,0.012369413,0.018363203,0.34575512,0.249358491,0.114615642,0.100594591,0.113361916,0.018251506,0.027330118,0.029282447,0.080761402,0.011367041,0.016789282,0.034185407,0.054789136,0.069891147,0.004187251,0.073095623,0.046014496,0.081112213,0.198079046,0.088632808,0.094704113,0.040416206,0.076692381,46011,0.673389297,879,586,391,0.22,0.215043873,126,0.33214,0.236369146,49,0.42922,0.250863616,52,0.01546,0.120913482,25,0.00124,0.060647287,12,0.00148,0.053893621,11,0.00046,0.033612012,7,499.7652912,461.7781149,71.85943664,56.83484736,15.02458928,0.143786369,0.113723078,0.030063291
CITY OF CHICAGO:WARD 46 PRECINCT 14,CITY OF CHICAGO:WARD 46 PRECINCT 14,CITY OF CHICAGO:Ward 46 Precinct 14,CITY OF CHICAGO,Ward 46 Precinct 14,0.563675589,0.149484795,0.199547075,0.076455683,0.013631798,0.000640233,0.4298,0.2977,0.7023,0.3865,0.3026,0,0.0288,0.282,0.064527588,0.036080565,0.236382432,0.289142561,0.126181695,0.137045765,0.062994681,0.026263919,0.021380795,0.056528189,0.115086558,0.013696665,0.031062916,0.014523265,0.136611341,0.002108695,0.011556567,0.013355047,0.0461438,0.103903019,0.061509378,0.077703445,0.050981615,0.137215941,0.128013559,46014,0.432516835,255,170,113,0.2195,0.215045215,37,0.33228,0.236619531,49,0.4292,0.251459863,52,0.01532,0.121011376,25,0.00168,0.060071641,12,0.0015,0.054425839,11,0.00052,0.033255248,7,214.8189662,198.6735534,30.59130843,24.13314326,6.458165161,0.142405063,0.112341772,0.030063291
CITY OF CHICAGO:WARD 48 PRECINCT 34,CITY OF CHICAGO:WARD 48 PRECINCT 34,CITY OF CHICAGO:Ward 48 Precinct 34,CITY OF CHICAGO,Ward 48 Precinct 34,0.641613194,0.192483961,0.08890926,0.065994503,0.012832265,1.60E-10,0.5774,0.5315,0.4685,0.6767,0.1772,0.0109,0.042,0.0814,0.092419523,0.043613709,0.125649019,0.389408083,0.092938739,0.099688476,0.132398751,0.010903429,0.012980271,3.21E-09,0.040682415,2.52E-09,0.023622048,0.015748032,0.013123362,0.032808399,0.014435696,4.13E-09,0.05511811,0.08136483,0.018372712,0.297900243,0.073490811,0.124671913,0.208661418,48034,0.910955918,570,380,253,0.21742,0.214430142,81,0.33544,0.237052668,49,0.4286,0.25136836,52,0.01504,0.121257441,25,0.00156,0.06015867,12,0.00154,0.0537765,11,0.0004,0.033171519,7,306.4543816,284.0491061,51.53213351,35.10159815,16.43053536,0.168155969,0.114541022,0.053614947
CITY OF CHICAGO:WARD 46 PRECINCT 18,CITY OF CHICAGO:WARD 46 PRECINCT 18,CITY OF CHICAGO:Ward 46 Precinct 18,CITY OF CHICAGO,Ward 46 Precinct 18,0.508288128,0.120245423,0.260239878,0.099727636,0.019801413,0.001666676,0.5312,0.3856,0.6144,0.4612,0.2867,0.0452,0.0197,0.1812,0.081061317,0.05886911,0.283013745,0.219709575,0.10419457,0.147288282,0.069921681,0.025523016,0.010418705,0.084202037,0.054545145,0.049896944,0.059501507,0.017568273,0.024252306,0.013199888,0.025577479,0.050608214,0.066037643,0.082053652,0.114234048,0.064644783,0.019160114,0.139870494,0.134647473,46018,0.487131345,822,548,365,0.21986,0.215119793,118,0.33332,0.236830796,49,0.42752,0.25084038,52,0.01564,0.120952303,25,0.00174,0.060356886,12,0.0014,0.053689305,11,0.00052,0.033154623,7,373.0660171,340.4490029,68.54861399,55.16324879,13.38536521,0.183743924,0.147864577,0.035879347
CITY OF CHICAGO:WARD 48 PRECINCT 03,CITY OF CHICAGO:WARD 48 PRECINCT 03,CITY OF CHICAGO:Ward 48 Precinct 03,CITY OF CHICAGO,Ward 48 Precinct 03,0.472845026,0.143584212,0.212578016,0.166577827,0.015423083,0.00306252,0.4876,0.1557,0.8443,0.387,0.3679,0.0056,0.06,0.1557,0.070592077,0.042168997,0.279813701,0.238590443,0.09527809,0.102409078,0.096212696,0.054310599,0.020624317,0.077034966,0.08215671,0.038228751,0.042918696,0.026256827,0.03798784,0.079290192,0.039578673,0.049169828,0.077564296,0.135312442,0.141097268,0.045955999,0.032904665,0.047497283,0.047045563,48003,0.389056374,483,322,215,0.22042,0.215097048,69,0.33198,0.236886948,49,0.42748,0.250976354,52,0.0164,0.121251695,25,0.00166,0.059934932,12,0.00166,0.053577045,11,0.0004,0.032973283,7,201.9950768,190.8006232,27.57192157,21.92610904,5.645812536,0.136497988,0.10854774,0.027950248
CITY OF CHICAGO:WARD 50 PRECINCT 20,CITY OF CHICAGO:WARD 50 PRECINCT 20,CITY OF CHICAGO:Ward 50 Precinct 20,CITY OF CHICAGO,Ward 50 Precinct 20,0.18921233,0.222602743,0.096746581,0.47431506,0.02140411,0.002568493,0.1429,0.3456,0.6544,0.6375,0.1301,0,0.1318,0.0049,0.152953049,0.342756165,0.106511866,0.124684501,0.177688035,0.036850089,0.027258968,0.007067141,0.024230187,0.146718134,0.16795365,6.03E-09,0.127413117,0.009652514,0.090733586,1.80E-09,2.62E-09,0.036679539,0.036679544,0.02509653,0.208494206,6.16E-09,0.00579152,7.68E-09,0.144787636,50020,0.836483651,221,147,98,0.22034,0.214957677,32,0.33302,0.236803732,49,0.42666,0.250331783,52,0.01634,0.12163841,25,0.00164,0.05987443,12,0.00162,0.053854228,11,0.00038,0.032638399,7,328.9694823,324.1651625,11.88437022,8.344344858,3.540025358,0.036126057,0.025365103,0.010760954
CITY OF CHICAGO:WARD 48 PRECINCT 27,CITY OF CHICAGO:WARD 48 PRECINCT 27,CITY OF CHICAGO:Ward 48 Precinct 27,CITY OF CHICAGO,Ward 48 Precinct 27,0.543677875,0.112388958,0.135791187,0.189597869,0.010702973,0.001495167,0.2261,0.3072,0.6928,0.2832,0.3522,0.0106,0.1768,0.1712,0.036869813,0.276029873,0.29178471,0.104571008,0.10016084,0.040788324,0.063864613,0.064889249,0.021041571,0.122847674,0.058560574,0.057580744,0.056944846,0.05492519,0.034842595,0.07650953,0.017875469,0.042488305,0.067822004,0.113180311,0.113657732,0.043325155,0.032778443,0.04273376,0.063927667,48027,0.375006809,651,434,289,0.2203,0.215136565,93,0.33456,0.236745959,49,0.4262,0.250781033,52,0.01548,0.121331146,25,0.00144,0.060667945,12,0.00162,0.053549449,11,0.0004,0.033497874,7,206.8005371,196.0349775,22.64255599,16.44558232,6.196973673,0.109489832,0.079523886,0.029965946
CITY OF CHICAGO:WARD 40 PRECINCT 19,CITY OF CHICAGO:WARD 40 PRECINCT 19,CITY OF CHICAGO:Ward 40 Precinct 19,CITY OF CHICAGO,Ward 40 Precinct 19,0.685831811,0.174298921,0.038719753,0.085215051,0.022328217,0.00241334,0.4928,0.5294,0.4706,0.3934,0.2467,0.0071,0.0272,0.312,0.133370862,0.063410589,0.121482972,0.315232449,0.160515294,0.078147948,0.065369286,0.037553458,0.024917142,0.020501229,0.009303558,0.027616471,0.022964584,0.04082349,0.011058122,0.008255043,0.008333679,0.061983651,0.105646418,0.079809681,0.094719372,0.172538071,0.099477645,0.056313206,0.18065578,40019,0.460597462,735,490,327,0.22168,0.215042405,105,0.33266,0.236808789,49,0.42558,0.250830255,52,0.01658,0.121988517,25,0.00174,0.06005407,12,0.00142,0.053486557,11,0.00034,0.033179522,7,465.580744,454.8362011,29.1513435,19.86628165,9.285061856,0.062612863,0.042669895,0.019942968
CITY OF CHICAGO:WARD 48 PRECINCT 06,CITY OF CHICAGO:WARD 48 PRECINCT 06,CITY OF CHICAGO:Ward 48 Precinct 06,CITY OF CHICAGO,Ward 48 Precinct 06,0.48691272,0.131148339,0.230130061,0.144306018,0.017406268,0.003391467,0.4347,0.2359,0.7641,0.3227,0.4363,0.0113,0.0416,0.1848,0.061343306,0.038226563,0.258019268,0.215424239,0.121873708,0.146088235,0.093284406,0.050248448,0.015491825,0.071816297,0.050090693,0.034061304,0.04418292,0.058374365,0.044880919,0.054039836,0.018820079,0.027666993,0.064633496,0.101343013,0.169265651,0.075631439,0.058428719,0.049238559,0.077525717,48006,0.476139128,828,552,368,0.22418,0.215521474,119,0.33254,0.236109899,49,0.42398,0.250445088,52,0.01624,0.121379084,25,0.00136,0.060461005,12,0.00132,0.053651411,11,0.00038,0.033751376,7,332.6062305,297.3281899,69.619947,51.727372,17.892575,0.209316425,0.155521356,0.053795069
CITY OF CHICAGO:WARD 50 PRECINCT 14,CITY OF CHICAGO:WARD 50 PRECINCT 14,CITY OF CHICAGO:Ward 50 Precinct 14,CITY OF CHICAGO,Ward 50 Precinct 14,0.721407627,0.032258068,0.038123167,0.214076237,0.005865103,0.002932551,0.4222,0.5719,0.4281,0.9237,0.0176,0.0191,0.0294,0.0103,0.291111102,0.057777784,0.057777777,0.264444436,0.022222226,0.091111108,0.066666671,0.057777782,0.091111113,0.087499996,0.081249997,0.074999997,0.018750001,0.01875,0.05,0.012500002,0.018750001,9.35E-10,0.0375,0.074999999,0.062500004,0.112500003,0.099999998,0.249999991,1.20E-08,50014,0.25321695,104,69,46,0.22244,0.214987839,15,0.33466,0.23634772,49,0.42378,0.249675865,51,0.0157,0.122898986,25,0.00162,0.060557755,12,0.00142,0.05376924,11,0.00038,0.033370574,7,70.55941729,70.20051893,1.076695071,0.57423737,0.502457701,0.01525941,0.008138352,0.007121058
CITY OF CHICAGO:WARD 48 PRECINCT 31,CITY OF CHICAGO:WARD 48 PRECINCT 31,CITY OF CHICAGO:Ward 48 Precinct 31,CITY OF CHICAGO,Ward 48 Precinct 31,0.629137565,0.155579539,0.103789664,0.095104353,0.031600481,0.000454296,0.481,0.521,0.479,0.3258,0.3583,0.0066,0.0262,0.268,0.109232203,0.038991888,0.160433286,0.276603945,0.165434133,0.135103784,0.089168813,0.015602293,0.009429656,0.00631461,3.21E-09,0.033460806,0.02541726,0.016337876,0.011802365,3.59E-09,0.070764024,2.85E-09,0.062553293,0.070646995,0.192729657,0.141218753,0.110597954,0.14764203,0.110514367,48031,0.312167412,591,394,263,0.22296,0.215473625,85,0.33336,0.236853443,49,0.42336,0.249717621,51,0.01656,0.121992969,25,0.00158,0.060247435,12,0.00166,0.053354951,11,0.00052,0.033277031,7,275.8660018,246.903153,65.93669832,49.70928663,16.22741169,0.239017124,0.180193595,0.058823529
CITY OF CHICAGO:WARD 46 PRECINCT 17,CITY OF CHICAGO:WARD 46 PRECINCT 17,CITY OF CHICAGO:Ward 46 Precinct 17,CITY OF CHICAGO,Ward 46 Precinct 17,0.479117422,0.126209537,0.314079612,0.067967876,0.025539095,0.002041643,0.5198,0.3573,0.6427,0.341,0.3319,0.0728,0.0161,0.2174,0.068732423,0.098342759,0.164950359,0.261194695,0.140467018,0.146607505,0.095579882,0.012979992,0.011145367,0.056427606,0.042974122,0.035592797,0.009140064,0.047312849,0.055448619,0.022270828,0.012686207,0.026911628,0.078689912,0.105656219,0.144640936,0.058777904,0.063999432,0.109260201,0.130210677,46017,0.986011798,797,531,354,0.22292,0.215098994,114,0.33358,0.236568771,49,0.4232,0.250060408,52,0.01682,0.121846127,25,0.00142,0.059516338,12,0.0015,0.053842775,11,0.00056,0.033602722,7,402.3038733,366.150597,74.2742258,60.17509184,14.09913396,0.184622199,0.149576218,0.035045981
CITY OF CHICAGO:WARD 40 PRECINCT 15,CITY OF CHICAGO:WARD 40 PRECINCT 15,CITY OF CHICAGO:Ward 40 Precinct 15,CITY OF CHICAGO,Ward 40 Precinct 15,0.691882952,0.138821939,0.046805571,0.104928661,0.021959851,0.00077484,0.6629,0.4061,0.5939,0.3131,0.2515,0.0132,0.0263,0.3932,0.094190912,0.033383276,0.16889947,0.267121952,0.162950428,0.164695438,0.059560688,0.028609491,0.020588345,0.033602875,0.00499205,0.010188139,0.03795241,0.059110314,0.00687318,0.006215833,0.061423548,0.023018067,0.064112848,0.056251743,0.097907427,0.146665735,0.051174033,0.120942544,0.219569254,40015,0.69839397,734,489,326,0.22302,0.215950901,106,0.33438,0.236748643,49,0.42282,0.249955888,51,0.01644,0.122233186,25,0.00142,0.05984116,12,0.00156,0.053121766,11,0.00036,0.033413378,7,372.1985129,331.2662687,86.18701809,60.89443021,25.29258787,0.231561962,0.163607398,0.067954565
CITY OF CHICAGO:WARD 46 PRECINCT 20,CITY OF CHICAGO:WARD 46 PRECINCT 20,CITY OF CHICAGO:Ward 46 Precinct 20,CITY OF CHICAGO,Ward 46 Precinct 20,0.324850263,0.104743956,0.335078528,0.223833058,0.023909739,0.001726258,0.3083,0.2236,0.7764,0.4179,0.3305,0.0344,0.0427,0.1574,0.137071736,0.067933505,0.234349959,0.172367622,0.117050832,0.094294464,0.061823014,0.074310967,0.040797902,0.185706639,0.084621839,0.018067269,0.084787465,0.036537449,0.002804025,0.01255697,0.011163306,0.062313416,0.104470857,0.096561366,0.106224755,0.028540758,0.062093387,0.070925676,0.032624822,46020,0.800677556,624,416,277,0.22242,0.215097143,89,0.33456,0.23669817,49,0.42234,0.250029731,52,0.01678,0.121679527,25,0.00176,0.059911044,12,0.00172,0.053962324,11,0.00042,0.033202479,7,433.3594056,403.5798841,52.95711223,37.32405943,15.6330528,0.122201368,0.086127263,0.036074105
CITY OF CHICAGO:WARD 48 PRECINCT 18,CITY OF CHICAGO:WARD 48 PRECINCT 18,CITY OF CHICAGO:Ward 48 Precinct 18,CITY OF CHICAGO,Ward 48 Precinct 18,0.426426209,0.141125548,0.239467617,0.18227056,0.017540259,0.002527608,0.3298,0.1206,0.8794,0.306,0.3601,0,0.1282,0.1561,0.111560322,0.070246275,0.209276836,0.201659193,0.111845165,0.090472411,0.086413144,0.087635179,0.030891474,0.080367818,0.080462037,0.065016719,0.08277143,0.077115866,0.020119672,0.076137569,0.02545568,0.042313815,0.12025228,0.073873634,0.105563547,0.05614917,0.031498699,0.038704464,0.024197603,48018,0.465670584,564,376,251,0.22334,0.215734633,81,0.33376,0.236752722,49,0.42154,0.249849463,51,0.01718,0.12163654,25,0.00192,0.059878962,12,0.0018,0.054086751,11,0.00046,0.033703662,7,245.751363,230.8936379,34.8887355,27.64351942,7.245216079,0.141967617,0.112485722,0.029481896
CITY OF CHICAGO:WARD 48 PRECINCT 28,CITY OF CHICAGO:WARD 48 PRECINCT 28,CITY OF CHICAGO:Ward 48 Precinct 28,CITY OF CHICAGO,Ward 48 Precinct 28,0.605953354,0.194380082,0.0966877,0.091581316,0.021263417,0.00038292,0.6136,0.4741,0.5259,0.4184,0.2853,0.0313,0.0148,0.247,0.062323363,0.039151743,0.184195469,0.271056201,0.158818646,0.12734517,0.103000668,0.033730133,0.020378607,0.005984441,5.35E-10,0.022940357,0.008322788,0.037152512,1.08E-09,5.54E-11,0.018114777,0.010607315,0.026619643,0.05142655,0.223456818,0.193931962,0.110373124,0.127349668,0.163720042,48028,0.358206256,509,339,226,0.2255,0.216127977,73,0.33334,0.236470694,49,0.42062,0.249783559,51,0.01682,0.122465643,25,0.00162,0.059909875,12,0.00146,0.053752638,11,0.00064,0.032703923,7,274.5621694,245.7362082,65.62506068,49.47434477,16.15071592,0.239017126,0.180193596,0.05882353
CITY OF CHICAGO:WARD 49 PRECINCT 09,CITY OF CHICAGO:WARD 49 PRECINCT 09,CITY OF CHICAGO:Ward 49 Precinct 09,CITY OF CHICAGO,Ward 49 Precinct 09,0.360912359,0.321301878,0.232088829,0.075808071,0.037403019,0.002381731,0.2933,0.2226,0.7774,0.4352,0.3239,0.0195,0.0391,0.1347,0.158788475,0.112936485,0.147843562,0.205275308,0.174202592,0.092427781,0.080139389,0.027192622,0.001193786,0.050933719,0.040956051,0.02701408,0.031768385,0.057186734,0.063971475,0.045968894,0.060982928,0.047437412,0.115699879,0.097749296,0.133229022,0.085158805,0.049352935,0.034456902,0.058133484,49009,1.336847898,894,596,397,0.22108,0.215216578,128,0.33854,0.236997974,49,0.42058,0.24950456,51,0.01614,0.122437424,25,0.00164,0.060048727,12,0.00158,0.053925512,11,0.00044,0.033338797,7,621.0448544,579.1458045,80.9491157,49.08037446,31.86874124,0.130343429,0.079028711,0.051314717
CITY OF CHICAGO:WARD 48 PRECINCT 25,CITY OF CHICAGO:WARD 48 PRECINCT 25,CITY OF CHICAGO:Ward 48 Precinct 25,CITY OF CHICAGO,Ward 48 Precinct 25,0.691542659,0.118714084,0.08449691,0.095348151,0.022530404,0.00129684,0.4469,0.3575,0.6425,0.4162,0.3447,0.0491,0.0139,0.1473,0.057347736,0.067235842,0.275038723,0.155859867,0.209292321,0.052864343,0.127147666,0.034116912,0.02109659,0.01810897,0.016788917,0.015468861,1.71E-09,0.057283096,0.078348259,0.023547228,3.21E-09,0.131039015,0.080988369,0.118684399,0.148144017,0.022227182,0.015468861,0.107649835,0.166252987,48025,0.864782447,762,508,339,0.22724,0.216036274,110,0.33586,0.237178413,49,0.4168,0.248836513,51,0.0167,0.122715188,25,0.00134,0.060042774,12,0.00166,0.053345019,11,0.0004,0.033025796,7,301.2435699,279.2192636,50.65590452,34.50474659,16.15115793,0.168155969,0.114541023,0.053614947
CITY OF CHICAGO:WARD 49 PRECINCT 17,CITY OF CHICAGO:WARD 49 PRECINCT 17,CITY OF CHICAGO:Ward 49 Precinct 17,CITY OF CHICAGO,Ward 49 Precinct 17,0.511551676,0.1840873,0.208977524,0.084321059,0.026375148,0.000773557,0.4604,0.308,0.692,0.3325,0.2714,0.0237,0.0781,0.2677,0.102850529,0.081504363,0.215288307,0.18341128,0.16415652,0.140690799,0.074282435,0.025929789,0.011885978,0.050859303,0.057049888,0.045293496,0.029067711,0.033069901,0.027664123,0.06672881,0.033958968,0.04998336,0.091679332,0.105247263,0.135204012,0.075763594,0.08449498,0.030684248,0.083251009,49017,0.721372821,1062,708,472,0.2263,0.216802437,153,0.33584,0.236584368,49,0.41532,0.248469356,51,0.01906,0.12383202,26,0.0015,0.059363039,12,0.00152,0.053846443,11,0.00046,0.03307454,7,548.0623795,512.4343897,69.8099077,48.20878604,21.60112166,0.127375843,0.087962224,0.039413619
CITY OF CHICAGO:WARD 47 PRECINCT 04,CITY OF CHICAGO:WARD 47 PRECINCT 04,CITY OF CHICAGO:Ward 47 Precinct 04,CITY OF CHICAGO,Ward 47 Precinct 04,0.667433886,0.151569221,0.065387616,0.092218337,0.020887302,0.001364924,0.7329,0.4705,0.5295,0.4608,0.1663,0.0237,0,0.3366,0.048307231,0.018339263,0.185388646,0.271036741,0.182828043,0.158263561,0.048024755,0.058541172,0.029270585,0.011904387,2.49E-09,0.018314439,1.21E-09,0.013732708,0.032691704,0.038833711,0.012280898,0.021977326,0.070708798,0.096355255,0.098550733,0.089351758,0.152795249,0.177899373,0.164603656,47004,0.659084281,867,578,385,0.22566,0.215862618,125,0.33858,0.237393139,49,0.4144,0.248506392,51,0.01774,0.122750603,25,0.0017,0.059963524,12,0.00152,0.053936396,11,0.0004,0.033036584,7,451.3639926,419.6713905,71.56393994,52.13944185,19.42449808,0.158550396,0.115515289,0.043035108
CITY OF CHICAGO:WARD 50 PRECINCT 12,CITY OF CHICAGO:WARD 50 PRECINCT 12,CITY OF CHICAGO:Ward 50 Precinct 12,CITY OF CHICAGO,Ward 50 Precinct 12,0.606921778,0.105759298,0.041899782,0.067161473,0.016349581,0,0.4456,0.8191,0.1809,0.7769,0.1172,0,0.0099,0.096,0.185279077,0.186616596,0.067325868,0.144349872,0.079019697,0.026286398,0.058093034,0.071074129,0.02097692,0.135671018,0.009577816,0.003380408,0.002253605,0.020508377,0.028009907,0.00619741,0.019638962,0.002253604,0.044703172,0.060043692,0.10162384,0.08324037,0.064728211,0.169958397,0.087232801,50012,0.241778133,287,191,127,0.22666,0.216000128,41,0.3388,0.236859949,49,0.4129,0.247897167,51,0.01778,0.123578944,25,0.00152,0.059674618,12,0.00186,0.05417281,11,0.00048,0.032881783,7,102.1761487,101.6564328,1.559147749,0.831545466,0.727602283,0.01525941,0.008138352,0.007121058
CITY OF CHICAGO:WARD 40 PRECINCT 07,CITY OF CHICAGO:WARD 40 PRECINCT 07,CITY OF CHICAGO:Ward 40 Precinct 07,CITY OF CHICAGO,Ward 40 Precinct 07,0.429447738,0.284001125,0.149252379,0.129871632,0.03603004,3.97E-05,0.2953,0.3647,0.6353,0.4495,0.3634,0.0099,0.0352,0.1314,0.109402394,0.093445641,0.212762547,0.164885176,0.126158677,0.071652152,0.1070646,0.05834701,0.056281805,0.042102788,0.048592159,0.045252079,0.05236975,0.009276873,0.065568495,0.050655329,0.051327082,0.033266737,0.104352946,0.042275708,0.065624208,0.073245887,0.124075322,0.092056453,0.099958185,40007,1.073899775,596,397,265,0.22952,0.216605373,86,0.33718,0.237090356,49,0.41212,0.247832547,51,0.01726,0.122667142,25,0.00174,0.059733383,12,0.0017,0.053338587,11,0.00048,0.032883326,7,414.9516958,396.4432434,40.84329333,31.56743141,9.27586192,0.098429031,0.076074955,0.022354076
CITY OF CHICAGO:WARD 49 PRECINCT 08,CITY OF CHICAGO:WARD 49 PRECINCT 08,CITY OF CHICAGO:Ward 49 Precinct 08,CITY OF CHICAGO,Ward 49 Precinct 08,0.447309086,0.278283138,0.179956168,0.083872854,0.035819997,0.003645006,0.432,0.3485,0.6515,0.3457,0.3028,0.0661,0.0582,0.2092,0.122110578,0.085004715,0.188592523,0.18961683,0.187335545,0.112512545,0.072392928,0.031801367,0.010632969,0.047755731,0.063931415,0.052652497,0.03365627,0.035617255,0.036187417,0.05659668,0.030413861,0.052849712,0.071178315,0.125689549,0.125810375,0.089471941,0.039776967,0.05158533,0.086826685,49008,1.142133492,978,652,435,0.22668,0.216295009,141,0.34022,0.237117187,49,0.4115,0.247760689,51,0.01806,0.1234559,25,0.00162,0.059980701,12,0.00152,0.05425415,11,0.0004,0.033250048,7,492.1447306,461.6965716,64.49685546,40.90484113,23.59201433,0.131052618,0.083115471,0.047937147
CITY OF CHICAGO:WARD 46 PRECINCT 19,CITY OF CHICAGO:WARD 46 PRECINCT 19,CITY OF CHICAGO:Ward 46 Precinct 19,CITY OF CHICAGO,Ward 46 Precinct 19,0.431475888,0.119318094,0.306514016,0.129036389,0.027850273,0.001684754,0.3102,0.3233,0.6767,0.4139,0.2679,0.036,0.039,0.2348,0.088089717,0.098379678,0.186058085,0.19756608,0.146035501,0.175724724,0.078107199,0.018100308,0.011938708,0.095841893,0.072486125,0.049904449,0.039566537,0.026433507,0.048043093,0.017387674,0.014142947,0.037241563,0.0580786,0.139556391,0.098920899,0.055128964,0.025913016,0.11589352,0.105460824,46019,0.711749387,699,466,311,0.22668,0.215824757,101,0.34128,0.237005528,49,0.4104,0.247116224,51,0.01822,0.123422356,25,0.00148,0.060327977,12,0.00142,0.053107118,11,0.00052,0.033057195,7,131.3412183,117.6252064,24.93820399,20.98965477,3.948549224,0.189873402,0.159810112,0.030063291
